Name,obs_time,Primary eclipse observable?,Transit Length,Number of exposures possible,S/N median,Minimum S/N,Maximum S/N,Minimum Exposure Time,Maximum Exposure Time
2020-12-20 02:54:33.049456,1.1293422779045024,78.56227824552934,110.88511977273045,171.80506896972656,62.30955505371094
2020-12-30 03:26:52.582576,1.1404256352237763,82.24193295778892,1.7037438591483114,195.20602416992188,61.266544342041016
2020-12-30 04:08:29.184016,1.1805787564418497,82.33548007192005,1.7652437312402998,206.03831481933594,57.89140319824219
2020-12-30 04:50:05.785456,1.2499014859959674,82.41635566278049,1.8856359259464481,213.69833374023438,53.13612365722656
2021-02-05 02:30:32.614576,1.2625782541444155,110.90404732020528,94.69817830652414,214.5489959716797,52.37563705444336
2021-02-05 03:12:09.216016,1.37479492363608,110.83357027150308,95.07572769066203,219.11253356933594,46.66729736328125
2021-02-05 03:53:45.817456,1.539570045074966,110.75237289749187,95.45324494935741,221.64932250976562,40.506324768066406
2020-11-17 01:43:20.785432,1.5694816325034828,104.78914547215932,154.080410352592,138.10873413085938,39.579856872558594
2020-11-17 02:33:05.183992,1.3682340477087922,104.7012482204442,153.60895982664746,141.04946899414062,46.95930480957031
2020-11-17 03:22:49.582552,1.2413426805538141,104.59854182205014,153.1379101656664,146.9354705810547,53.66624069213867
2020-12-04 01:15:17.367832,1.405071884377545,87.50676612216272,41.46484174715146,140.1856689453125,45.374000549316406
2020-12-04 02:05:01.766392,1.2643201531124324,87.73450723708085,41.868726533616,145.3332061767578,52.27334213256836
2020-12-04 02:54:46.164952,1.1787849271108028,87.94346663521776,42.27286106411165,154.2672882080078,58.03062057495117
2020-10-18 05:19:27.839981,1.2439249734389841,111.66019116558756,159.6436823384591,146.73106384277344,53.50482940673828
2020-10-18 06:23:54.239981,1.1525619295978624,111.67366108891143,159.02309697837978,160.286376953125,60.18465805053711
2020-10-18 07:28:20.639981,1.1251849253480626,111.66295692153577,158.40214963445698,180.50921630859375,62.71569061279297
2020-12-14 02:56:28.319981,1.1398995551218225,106.53454422020378,172.37171533639147,165.02857971191406,61.31481170654297
2020-12-14 04:00:54.719981,1.1274661944979931,106.36360371658375,172.98955843712062,186.09085083007812,62.49177551269531
2020-12-14 05:05:21.119981,1.1730472573806892,106.16258078628842,173.60697723153373,204.66407775878906,58.482505798339844
2020-09-22 04:26:55.967988,1.4225696990711054,140.6251589029485,114.18669761159956,89.22541046142578,44.6644287109375
2020-09-22 05:08:15.647988,1.235048674616685,140.35837991299894,113.80777085703107,84.2750015258789,54.06513595581055
2020-09-22 05:49:35.327988,1.118723250889184,140.07379999191923,113.42915479702695,77.48643493652344,63.36443328857422
2020-10-08 06:17:02.111988,1.0128813196985262,56.16335787740224,69.59156009732473,28.318735122680664,80.85255432128906
2020-10-08 06:58:21.791988,1.0147693060641714,56.39139696760206,69.91360355583211,324.91754150390625,80.21271514892578
2020-10-08 07:39:41.471988,1.0467502524915562,56.60256190593385,70.23585415912707,295.0888977050781,72.81150817871094
2020-11-04 01:20:32.351988,1.533078674661904,51.86091274993841,37.48689860981987,91.03083801269531,40.71389389038086
2020-11-04 02:01:52.031988,1.3029799389484877,52.16368605873128,37.804412722863,86.49725341796875,50.12737274169922
2020-11-04 02:43:11.711988,1.1607694106460245,52.44832670440068,38.12207014660249,80.67548370361328,59.485145568847656
2020-11-20 03:10:38.495988,1.0208302400881388,92.29108639219693,114.30876514445616,47.262451171875,78.40557098388672
2020-11-20 03:51:58.175988,1.0104205652234548,91.96021447036276,113.95657146671299,349.8858947753906,81.76419067382812
2020-11-20 04:33:17.855988,1.0294738317683605,91.60427142260217,113.60475535688147,303.9349365234375,76.2567367553711
2020-12-06 05:00:44.639988,1.1953397381746405,105.31810465309435,67.20416293413906,277.42767333984375,56.78095245361328
2020-12-06 05:42:04.319988,1.3585757896557857,105.5861673622959,67.55455566849987,272.0948181152344,47.39727783203125
2020-12-06 06:23:23.999988,1.624936474792516,105.83114430213004,67.9051737220629,267.7774658203125,37.98162078857422
2021-01-18 01:54:21.023988,1.1469090970873748,47.278760872968014,120.59529607889117,280.23260498046875,60.68120574951172
2021-01-18 02:35:40.703988,1.280660039252325,47.03856377202436,120.27133823549221,274.153076171875,51.33822250366211
2021-01-18 03:17:00.383988,1.496586622507572,46.774857013745596,119.94760773111128,269.5069885253906,41.927303314208984
2020-06-06 23:52:48.790558,1.1439592279560755,65.96794746833459,15.657425315183085,54.617347717285156,60.94536590576172
2020-06-07 00:32:26.591998,1.08245616812958,66.34383485480748,16.013052412675044,37.434844970703125,67.49182891845703
2020-06-07 01:12:04.393438,1.0558039271538102,66.6947381584105,16.36845476720523,11.228944778442383,71.28843688964844
2020-06-12 23:54:30.742558,1.1003107773199068,142.6045695977308,86.87754666101259,44.58546829223633,65.34473419189453
2020-06-13 00:34:08.543998,1.0617845342034498,143.04840769976664,87.18063529619212,21.74787139892578,70.35789489746094
2020-06-13 01:13:46.345438,1.0549630454281977,143.48151173067802,87.4836128863735,351.4302978515625,71.42374420166016
2020-06-18 23:56:12.694558,1.0718713685100103,146.39873103379,153.1630008346543,31.13332748413086,68.89907836914062
2020-06-19 00:35:50.495998,1.0539301749811447,145.96197475280113,153.47898198781564,2.7001209259033203,71.591552734375
2020-06-19 01:15:28.297438,1.066537054963184,145.51104300413652,153.79514677964772,333.1869812011719,69.65463256835938
2020-06-24 23:57:54.646558,1.0568546789504982,67.94692320046988,133.54151297365883,13.796595573425293,71.12097930908203
2020-06-25 00:37:32.447998,1.058429159873863,67.61847539966458,133.18791806345303,343.1496887207031,70.87330627441406
2020-06-25 01:17:10.249438,1.0912116429551741,67.26671284917727,132.83420594210872,318.67755126953125,66.4071273803711
2020-07-07 00:01:18.550558,1.0642522705347164,101.30058908094789,22.40239948832153,335.4332275390625,69.98898315429688
2020-07-07 00:40:56.351998,1.106312658981762,101.65312180180493,22.733245296964313,313.5764465332031,64.67601776123047
2020-07-07 01:20:34.153438,1.1870417329906882,101.98183013262376,23.063863899800868,299.6647644042969,57.39765548706055
2020-07-13 00:03:00.502558,1.0871053541038125,174.3135474357289,90.10470267009569,320.3919982910156,66.90767669677734
2020-07-13 00:42:38.303998,1.1526791814639445,174.75499928037866,90.40422411467758,304.0086364746094,60.17448806762695
2020-07-13 01:22:16.105438,1.2649349530583889,175.18681761563838,90.70376214538774,293.3673095703125,52.23735809326172
2020-07-19 00:04:42.454558,1.1243248325654915,112.64638156043148,158.40679624565865,309.0904846191406,62.80078887939453
2020-07-19 00:44:20.255998,1.2178397553977205,112.1815659035491,158.741656515712,296.75152587890625,55.19767761230469
2020-07-19 01:23:58.057438,1.370685602211685,111.7016967380917,159.0766935760639,288.3165588378906,46.84967803955078
2021-04-21 01:22:52.246558,1.524112107586779,77.4268982744363,80.8299809515442,76.1114730834961,41.004608154296875
2021-04-21 02:02:30.047998,1.3125866893306957,77.18781331261854,80.50200908820831,69.23848724365234,49.62795639038086
2021-04-21 02:42:07.849438,1.1818925509640648,76.93262955989951,80.17373737401255,59.78617477416992,57.7900505065918
2021-05-03 01:26:16.150558,1.2700054835249124,96.93498131480435,80.38419242598236,66.95370483398438,51.94302749633789
2021-05-03 02:05:53.951998,1.1557585090290217,97.39217819786565,80.7283020949327,56.46192169189453,59.90928268432617
2021-05-03 02:45:31.753438,1.088757371720251,97.82870968651547,81.07209999630176,40.34532165527344,66.70462036132812
2021-05-09 01:27:58.102558,1.1907601403894505,171.32776538356114,149.92453764396458,60.74103546142578,57.11897277832031
2021-05-09 02:07:35.903998,1.1084420805249533,171.77755311785717,150.22718496067992,47.04906463623047,64.44440460205078
2021-05-09 02:47:13.705438,1.0651464524021916,172.2315666188244,150.5297534401896,25.526403427124023,69.8573226928711
2021-05-15 01:29:40.054558,1.1331647833279888,117.94502444586504,144.33464863807407,52.71664810180664,61.94349670410156
2021-05-15 02:09:17.855998,1.0768648723936924,117.59767507148045,144.0308826832301,34.42113494873047,68.22096252441406
2021-05-15 02:48:55.657438,1.054552919204784,117.22782882194387,143.72702845202593,7.046618938446045,71.49015808105469
2020-08-06 06:12:04.464017,1.6526360224511216,49.330279796875104,30.39321802974261,106.88593292236328,37.235599517822266
2020-08-06 07:26:46.464017,1.2413181382322456,49.15382085585696,30.97284047112829,103.6030502319336,53.667781829833984
2020-08-06 08:41:28.464017,1.0624667936097862,48.97541523682768,31.552055753790754,103.20596313476562,70.25506591796875
2020-08-25 06:47:29.904017,1.1375971791734925,133.14325237641543,95.89758627872051,102.80580139160156,61.527469635009766
2020-08-25 08:02:11.904017,1.0220943429993898,132.65624919128177,95.2215189774847,106.9037094116211,78.06511688232422
2020-08-25 09:16:53.904017,1.00549372873569,132.1228528107136,94.54618897523396,239.663818359375,84.00789642333984
2020-10-07 02:07:12.144017,1.6620257140094903,58.64052687711996,56.581565084826664,106.94757843017578,36.98998260498047
2020-10-07 03:21:54.144017,1.2453188479919024,59.16488640058575,57.15089541070033,103.63953399658203,53.418235778808594
2020-10-07 04:36:36.144017,1.0641438945693897,59.638868562623806,57.72070107148058,103.1626968383789,70.00501251220703
2020-10-26 02:42:37.584017,1.140297445437835,57.70351393454083,60.35915756489446,102.8222885131836,61.27829360961914
2020-10-26 03:57:19.584017,1.023028284168426,57.45160811725542,59.7789491908035,106.68260955810547,77.82012939453125
2020-10-26 05:12:01.584017,1.0050986799429864,57.14958542335054,59.199321748966206,238.49267578125,84.22640991210938
2020-11-14 03:18:03.024017,1.00356981479783,142.56273806979215,164.30143335352744,128.01296997070312,85.16590118408203
2020-11-14 04:32:45.024017,1.0274617470925307,142.28010846967737,165.03081801310068,254.20286560058594,76.72327423095703
2020-11-14 05:47:27.024017,1.1527909449193718,141.9570976618314,165.75946732119854,257.1051025390625,60.164798736572266
2020-06-10 00:49:43.119986,1.0281464744529039,94.79853004788987,53.256449081429004,70.86222076416016,76.56251525878906
2020-06-10 03:07:57.519986,1.0656431428376691,96.01655137688024,54.3870117047271,280.0828552246094,69.7846450805664
2020-06-10 05:26:11.919986,1.6105429117574386,96.9768745470882,55.51431844249092,263.7715148925781,38.38251876831055
2021-05-13 23:40:18.639986,1.6750584204909436,142.0078761353445,156.14829357416303,96.87966918945312,36.6549186706543
2021-05-14 01:58:33.039986,1.0780139130455342,140.82385755522282,155.09878287923095,81.45886993408203,68.06861877441406
2021-05-14 04:16:47.439986,1.0216227445811465,139.39572680818267,154.04842500482832,292.6899108886719,78.19090270996094
2020-08-16 03:03:20.590554,1.4873120627017575,124.57067677240057,141.1461824401405,145.79135131835938,42.24899673461914
2020-08-16 04:08:04.991994,1.3068739458655767,125.06921310113462,141.70138286263997,152.2209014892578,49.923431396484375
2020-08-16 05:12:49.393434,1.2123879915959657,125.56535138637403,142.25731656526338,163.55758666992188,55.570091247558594
2020-08-22 03:55:17.038554,1.2860263445642486,120.91563624657762,137.7141060131494,153.75001525878906,51.04035949707031
2020-08-22 05:00:01.439994,1.2031524737559798,120.46725033311138,137.099996097654,165.93414306640625,56.217037200927734
2020-08-22 06:04:45.841434,1.1816751516651298,120.0057341249221,136.48601630882038,181.9994659423828,57.806785583496094
2020-08-28 04:47:13.486554,1.195590463215646,61.443824479580165,59.03901178883998,168.4290008544922,56.762611389160156
2020-08-28 05:51:57.887994,1.1835697548435096,61.188049160002386,58.48879673391344,184.76116943359375,57.66139602661133
2020-08-28 06:56:42.289434,1.2287335079533852,60.900673297119845,57.93910925724942,199.62904357910156,54.473426818847656
2020-09-03 05:39:09.934554,1.1870270341071207,49.697844938663486,12.395983479561073,187.4769287109375,57.398765563964844
2020-09-03 06:43:54.335994,1.2423112958696587,49.9382638517455,12.856913036533571,201.67355346679688,53.60554504394531
2020-09-03 07:48:38.737434,1.3678104970519533,50.188243259785956,13.320269666997227,210.93043518066406,46.97830581665039
2020-09-09 06:31:06.382554,1.257800726914188,98.00881204958462,77.34287893701169,203.5730743408203,52.65889358520508
2020-09-09 07:35:50.783994,1.3973858695215517,98.35516452923957,77.83879469126056,212.0005340576172,45.69419479370117
2020-09-09 08:40:35.185434,1.647558572392788,98.66791336976432,78.33512019455365,216.09706115722656,37.36991882324219
2020-11-10 06:14:59.424019,1.6760940603076309,86.18510259464686,111.1773339068709,158.9795684814453,36.628578186035156
2020-11-10 06:45:35.424019,1.5881020114565674,86.16819010020636,111.45372685476102,160.87173461914062,39.02669906616211
2020-11-10 07:16:11.424019,1.5188267548452599,86.14713573335997,111.73031521725191,163.26681518554688,41.178184509277344
2020-11-19 06:33:04.608019,1.5347385569674756,87.61064191310446,125.03419464724715,162.61441040039062,40.66059112548828
2020-11-19 07:03:40.608019,1.477724266388434,87.68013272072297,124.76475240472065,165.37933349609375,42.58756637573242
2020-11-19 07:34:16.608019,1.4353851431918079,87.74408866161795,124.4955276434507,168.6085205078125,44.161014556884766
2020-11-28 06:51:09.792019,1.444802962233266,99.95082095558811,23.23959402550295,167.75177001953125,43.79942321777344
2020-11-28 07:21:45.792019,1.4124524015563291,99.94789247479642,23.009214820239915,171.28553771972656,45.07148742675781
2020-11-28 07:52:21.792019,1.3925583350043176,99.93857698671344,22.77880565387414,175.13970947265625,45.89806365966797
2020-12-07 07:09:14.976019,1.3964688104677225,86.81505627197332,80.66658141390414,174.14231872558594,45.732757568359375
2020-12-07 07:39:50.976019,1.3854365470944863,86.7740431870466,80.93269657421895,178.15098571777344,46.20280838012695
2020-12-07 08:10:26.976019,1.3859800605324966,86.7277651411297,81.19894943089342,182.2326202392578,46.17938232421875
2021-01-10 02:17:04.416019,1.670169965927365,82.4341789466867,138.8393166609855,159.08700561523438,36.779815673828125
2021-01-10 02:47:40.416019,1.5834284876085878,82.48701315192713,139.12370333445216,161.00970458984375,39.16390609741211
2021-01-10 03:18:16.416019,1.515218742333329,82.53404424475465,139.40807786523692,163.43515014648438,41.297637939453125
2021-01-19 02:35:09.600019,1.5308666065284258,98.60276217399012,109.11861444663104,162.77633666992188,40.785179138183594
2021-01-19 03:05:45.600019,1.4748169989263618,98.63159936391472,108.88403269702889,165.570556640625,42.69146728515625
2021-01-19 03:36:21.600019,1.433335245742878,98.65514722836845,108.6495434414636,168.82569885253906,44.24064254760742
2021-01-28 02:53:14.784019,1.4425438082873983,92.50492955172274,9.026326094268496,167.96417236328125,43.88553237915039
2021-01-28 03:23:50.784019,1.4109963603788476,92.47576573752437,8.793857393626821,171.51991271972656,45.13079071044922
2021-01-28 03:54:26.784019,1.3918519877615718,92.44041480377362,8.562779559797361,175.3885955810547,45.92807388305664
2021-02-06 03:11:19.968019,1.395576530848206,82.11762059770942,108.10999909790962,174.38951110839844,45.77035140991211
2021-02-06 03:41:55.968019,1.3852740793750737,82.13134202177714,108.38652221299996,178.4058837890625,46.209815979003906
2021-02-06 04:12:31.968019,1.386536915872376,82.13837859021206,108.66301530032312,182.4851837158203,46.1554069519043
2021-02-15 03:29:25.152019,1.3851507731502015,98.4073823795616,140.35580325472162,181.45846557617188,46.21513748168945
2021-02-15 04:00:01.152019,1.3950659096951212,98.41466756916643,140.11818994855,185.47926330566406,45.79189682006836
2021-02-15 04:30:37.152019,1.4168618070117007,98.41760389624814,139.88066291097417,189.28932189941406,44.893009185791016
2021-02-24 03:47:30.336019,1.4102273757710773,93.38748421999144,40.45606982627616,188.35476684570312,45.16218185424805
2021-02-24 04:18:06.336019,1.441348779150905,93.32510139504782,40.20259015663871,191.92214965820312,43.93124008178711
2021-02-24 04:48:42.336019,1.4858843777794224,93.25681474127705,39.94896282303943,195.08029174804688,42.29902267456055
2021-03-05 04:05:35.520019,1.4733207683510148,81.57399242565882,78.2349427565803,194.32542419433594,42.74516677856445
2021-03-05 04:36:11.520019,1.5288583116780028,81.55167656331945,78.51358445039865,197.135009765625,40.85014343261719
2021-03-05 05:06:47.520019,1.6008866268008268,81.5250848763509,78.79213920507134,199.44981384277344,38.65678405761719
2021-04-25 23:49:35.328019,1.4119183221611298,81.56966426326835,16.804766179113265,188.59422302246094,45.09321594238281
2021-04-26 00:20:11.328019,1.4438683641886627,81.51552966127198,16.51137609000206,192.1372528076172,43.834999084472656
2021-04-26 00:50:47.328019,1.489315213786823,81.45723794337393,16.218032314360407,195.26600646972656,42.179039001464844
2021-05-05 00:07:40.512019,1.4765030785630147,93.13920288573966,103.99389563926181,194.51980590820312,42.631141662597656
2021-05-05 00:38:16.512019,1.533038635504415,93.16115163438278,104.24448384520483,197.29786682128906,40.71518325805664
2021-05-05 01:08:52.512019,1.6062151206858617,93.17936629377485,104.4949315265863,199.57997131347656,38.50490188598633
2020-12-25 05:04:12.401759,1.445896137303137,99.9318101359496,54.867944627032685,167.6646270751953,43.757896423339844
2020-12-25 05:41:24.403199,1.4078150330964168,99.93077964908103,54.58888809451389,171.9942626953125,45.26100540161133
2020-12-25 06:18:36.404639,1.3879392938843356,99.92057580276447,54.30979552588778,176.76197814941406,46.09516525268555
2021-01-05 06:47:41.364959,1.3985640332659377,83.6289837182152,75.40841683814294,186.30767822265625,45.6447639465332
2021-01-05 07:24:53.366399,1.4298486464908793,83.56426329965029,75.73987665372627,190.8215789794922,44.37685775756836
2021-01-05 08:02:05.367839,1.4804204331173139,83.49336571064121,76.07145431136219,194.77406311035156,42.491729736328125
2021-01-31 02:49:08.945759,1.433395069862355,85.99888277013437,29.763386312545265,168.8234100341797,44.23831558227539
2021-01-31 03:26:20.947199,1.400560464851138,85.95499615842255,30.09312192388293,173.29629516601562,45.56129455566406
2021-01-31 04:03:32.948639,1.3855742172498546,85.90346839018363,30.423021855180803,178.14288330078125,46.19687271118164
2021-02-11 04:32:37.908959,1.4055789108076782,91.32711809092612,171.42646435004124,187.61660766601562,45.353065490722656
2021-02-11 05:09:49.910399,1.4420704185857085,91.36640033186059,171.69298214931294,191.98983764648438,43.90362548828125
2021-02-11 05:47:01.911839,1.4984538062445083,91.39849166285997,171.9556320374276,195.7581024169922,41.863216400146484
2021-03-09 00:34:05.489759,1.4223811303662743,88.04831337766318,127.20831363241982,170.02955627441406,44.67193603515625
2021-03-09 01:11:17.491199,1.394677486593655,88.11773698346735,127.52573722898093,174.63009643554688,45.80830383300781
2021-03-09 01:48:29.492639,1.3845343195009778,88.17831716860451,127.84301046863803,179.53460693359375,46.24176025390625
2021-03-20 02:17:34.452959,1.4140025758626726,99.14605174683766,106.50293556945222,188.89451599121094,45.008548736572266
2021-03-20 02:54:46.454399,1.4558515396751854,99.08170768589541,106.22209819103938,193.11244201660156,43.38389205932617
2021-03-20 03:31:58.455839,1.5182841612375784,99.00961440001058,105.94118181103269,196.68841552734375,41.19609832763672
2021-04-26 00:02:30.996959,1.4238489685495832,81.54733759947916,16.68081043750912,190.13621520996094,44.61357116699219
2021-04-26 00:39:42.998399,1.4712254124973998,81.47877191083747,16.324168440352786,194.18629455566406,42.82063293457031
2021-04-26 01:16:54.999839,1.5399702813105212,81.40464908736328,15.967604927455906,197.56378173828125,40.49360656738281
2020-12-06 06:20:09.742544,1.4442493991987582,88.91859336410744,67.87769824982918,167.80108642578125,43.82048416137695
2020-12-06 06:47:27.743984,1.4149424086309133,88.8913328288655,68.10941814127321,170.941162109375,44.97049331665039
2020-12-06 07:14:45.745424,1.395609217162105,88.85980379862539,68.34123686842275,174.34521484375,45.76897048950195
2020-12-21 03:58:38.350544,1.603255288857635,96.37332587761932,98.98337112714354,160.47889709472656,38.58910369873047
2020-12-21 04:25:56.351984,1.537659080724651,96.41634168142647,98.77042952885148,162.5066375732422,40.56718063354492
2020-12-21 04:53:14.353424,1.4854419917178336,96.4557081750952,98.55758740886249,164.93080139160156,42.31454849243164
2021-03-13 03:00:15.694544,1.4287187795460596,96.48049706596538,173.87823122876532,190.6826629638672,44.42121124267578
2021-03-13 03:27:33.695984,1.463357982333388,96.49289892199783,174.0039001715623,193.6600799560547,43.10675048828125
2021-03-13 03:54:51.697424,1.5092645536491665,96.50246506336897,174.12408234773557,196.28131103515625,41.49650573730469
2021-03-28 00:38:44.302544,1.384497868814901,83.77244958903799,11.515585035128673,180.19784545898438,46.24333572387695
2021-03-28 01:06:02.303984,1.389586294466604,83.72606203576211,11.278634268420648,183.82078552246094,46.024654388427734
2021-03-28 01:33:20.305424,1.4039828513682326,83.67574179880994,11.042550733094044,187.32473754882812,45.419044494628906
2020-08-03 04:30:35.855985,1.624054482518803,54.84089495330869,6.481538565639162,161.0579833984375,38.00592041015625
2020-08-03 06:05:53.375985,1.4482347349518256,54.85870096155955,5.831599932663023,169.40750122070312,43.669368743896484
2020-08-03 07:41:10.895985,1.4012739460540722,54.9090224538894,5.221860817918639,181.03269958496094,45.531551361083984
2020-09-29 03:44:20.342385,1.40109854481348,56.48014421912256,30.494422758294554,179.40304565429688,45.53886032104492
2020-09-29 05:19:37.862385,1.4521872271653267,56.749070529475546,29.764276032694678,190.96070861816406,43.520687103271484
2020-09-29 06:54:55.382385,1.63340381888854,57.0350338422473,29.035253985278707,199.15318298339844,37.75008773803711
